"ROUND","COMM","SEX","AGEYRS","PREVALENCE_SHARE_SEX_AND_AGE_CL","PREVALENCE_SHARE_SEX_AND_AGE_CU","PREVALENCE_SHARE_SEX_AND_AGE_M","PREVALENCE_SHARE_SEX_CL","PREVALENCE_SHARE_SEX_CU","PREVALENCE_SHARE_SEX_M"
"13","inland","F",27,0.0216996922320952,0.0298220254248803,0.0261397229656943,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",28,0.0226419581288493,0.0310621014235644,0.0271119148027934,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",29,0.0236378369889486,0.0317259100407862,0.0277580879058359,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",30,0.0247564472481384,0.032084600095337,0.0284230847453747,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",31,0.0255416275748698,0.0323692010458626,0.028884597918387,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",32,0.0257061502761305,0.0327017469995402,0.0289167096274545,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",33,0.0250465874535261,0.0321957713803465,0.0282187513664428,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",34,0.0236608271968621,0.0304553199629419,0.026643514807858,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",35,0.0220571017467274,0.0283704884339319,0.0248883646794771,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",36,0.0205666822337974,0.0263239905493154,0.0231901037562655,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",37,0.0187634030509042,0.0242647701354693,0.0213787022366846,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",38,0.0166607709479833,0.0219124611531224,0.019252909646146,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",39,0.0146913603220437,0.0197336942118413,0.0172481551690238,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",40,0.0131992937940298,0.0179533558681236,0.0156280919016497,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",41,0.0120737023946611,0.0165120873104748,0.0142870740906495,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",42,0.0113077690993396,0.0156025742986421,0.0133827685223367,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",43,0.0107064259931337,0.014938188644424,0.012647132165977,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",44,0.0100092095860277,0.0142655050736361,0.0119180352949558,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",45,0.00935322060794436,0.0136309472261373,0.0112549573941861,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",46,0.0087369357711222,0.0129825497303432,0.0106581120196766,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",47,0.00810693585302904,0.0123548562762862,0.0101001320655359,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",48,0.00734495739028597,0.0120572793645556,0.00955898390461668,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","F",49,0.00634054721405571,0.01225119885195,0.00906973730181317,0.584114142154683,0.636923233036301,0.610349547798097
"13","inland","M",15,0.000441121316960281,0.00390126006880484,0.00144619454752715,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",16,0.000599460185124462,0.00351573033126848,0.00159248823575028,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",17,0.000804372381762811,0.0034153842160579,0.00178424469170347,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",18,0.00106057625882491,0.0035420977871203,0.00205801839504208,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",19,0.00138170100923503,0.00386410660890824,0.00240904657763926,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",20,0.00180300600729536,0.00431724648133757,0.00289700836868988,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",21,0.00232690315712429,0.00496263414849055,0.00353423528247289,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",22,0.00305718289205385,0.00589336268724129,0.00439380117065599,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",23,0.00404577311494653,0.00712300828595325,0.005525160120086,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",24,0.0054719992356924,0.00893289537142471,0.00712822234198091,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",25,0.00740712020402417,0.0114552823864089,0.00931550628910414,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",26,0.00951679602672188,0.0141916138600292,0.0117084682636825,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",27,0.0117158725805692,0.0170619694148549,0.0141785880571041,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",28,0.0138343260039345,0.0197185067197137,0.0165724248223528,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",29,0.0154816632685949,0.0215491108521409,0.0182961709702061,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",30,0.0167787697758666,0.0228059465204085,0.019530670946295,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",31,0.0176082683055717,0.0234947731215557,0.0202436324363331,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",32,0.0178944162435888,0.0234658090078633,0.0204518321612948,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",33,0.0174330214980543,0.0229193431075252,0.020072870862675,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",34,0.0165080752278175,0.0218522563351635,0.0192099507923112,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",35,0.0155187911613926,0.0208763155007681,0.0182981496154679,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",36,0.0147515322386818,0.0200963769885213,0.0174904990555235,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",37,0.0140475972657565,0.0192097977585159,0.0166903942446973,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",38,0.0132933220204531,0.018184982664862,0.0157676994235986,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",39,0.0126043171584251,0.017132366578125,0.014856719895641,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",40,0.0119782111669297,0.0162640101996237,0.014049378673226,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",41,0.0113265322770096,0.0155136068451448,0.0132726488787791,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",42,0.0104867301636597,0.0146014835246754,0.0123495910214847,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",43,0.00961942591508652,0.0136659469868341,0.0114261464942934,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",44,0.00885813529945092,0.0128028945597804,0.0106066008962725,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",45,0.00808085812845889,0.0118777354361674,0.00977959174197667,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",46,0.00730217407155928,0.010922039251112,0.00895940736133961,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",47,0.00647152797823436,0.0100485557420554,0.00813108288171403,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",48,0.00560641393761842,0.00939788260685732,0.00736807263002611,0.363076766963699,0.415885857845317,0.389650452201903
"13","inland","M",49,0.00465199467758623,0.00900789501179721,0.00663119678926106,0.363076766963699,0.415885857845317,0.389650452201903
"14","inland","F",15,0.000571523044357823,0.00452340165554289,0.0018253130728792,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",16,0.00110768937590952,0.0050670759747448,0.00260162435281207,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",17,0.00208129392026283,0.00620050145725062,0.00378356152412056,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",18,0.00360753264799666,0.00795153444433745,0.00552522718289212,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",19,0.00584314564430817,0.0103734689117149,0.00794935140185996,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",20,0.00868780195418569,0.0136445959911049,0.010934779905862,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",21,0.0116896436188062,0.01747239198687,0.0142648461465064,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",22,0.0145637563643878,0.0213259733513326,0.017606875940933,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",23,0.0172670564383601,0.0245396902608885,0.0206263081437852,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",24,0.0200423902287287,0.0272487911380126,0.0234164553157376,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",25,0.0227419502949709,0.0296374029274664,0.0259377801395986,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",26,0.0244391608083564,0.0309004126176378,0.0274940710858267,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",27,0.0249500783579835,0.0315415767626432,0.0282687542711024,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",28,0.0249708158577389,0.0319265027730684,0.0285572888922157,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",29,0.0244527808436822,0.0314038444730558,0.0279658492985483,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",30,0.0240239866290173,0.0306100197591167,0.0273024740280514,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",31,0.0239678227627447,0.0300469067461799,0.0269539521060117,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",32,0.0238944181815321,0.0297619488888554,0.026713618119096,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",33,0.0235531540444808,0.0296496037748905,0.0263716241043839,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",34,0.0230021519945462,0.0291490533348482,0.0257619297660503,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",35,0.0222836599253327,0.0282860718002773,0.0249834466518116,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",36,0.0215659431289345,0.0272738121450633,0.0241550638061161,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",37,0.020634437928996,0.0258701150696646,0.0230599025462542,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",38,0.019083041641116,0.0239798070119485,0.0214515994142175,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",39,0.0172171213634084,0.0219625397740986,0.0195859262588583,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",40,0.0149122357840871,0.0193769113169252,0.0172074132981342,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",41,0.0127916247902969,0.0169349345991824,0.0149193970065402,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",42,0.0117561752168248,0.0156997924246061,0.0137677731209533,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",43,0.0109609063224232,0.0148223411686893,0.0128831893782188,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",44,0.0101821597828404,0.0139800905854279,0.0120437067122264,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",45,0.00954819901222563,0.0133083822323674,0.0113456537765234,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",46,0.0089880935019937,0.012693213381536,0.0107276548519484,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",47,0.00842651030018699,0.0121817916874105,0.0102130093316039,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",48,0.00767969268181993,0.0120028914544685,0.00973883001827373,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","F",49,0.00659775309323654,0.012348151854339,0.00926584743588496,0.591268289891631,0.641617078439025,0.616739044660277
"14","inland","M",15,0.000827508709540604,0.00466375906655315,0.00208123922728829,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",16,0.00101516022061788,0.00412174492496044,0.00218106633446381,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",17,0.00125861217450396,0.0038921829773365,0.00234185724437074,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",18,0.00154309941334831,0.00394529857333351,0.00257191420493771,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",19,0.00188118288819763,0.00422992442334607,0.00290760462158163,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",20,0.00228439324467727,0.0047010980368146,0.0033493478340651,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",21,0.00279290421381889,0.00531624561213488,0.00394511186758908,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",22,0.00343940561991731,0.00616671949835097,0.00472399564125866,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",23,0.00431805712931378,0.00728459860451793,0.00573882052691207,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",24,0.00557684101058558,0.00884933065453991,0.00714657098249168,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",25,0.00726376761861859,0.0109951801880312,0.00902604286592549,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",26,0.00918274032625839,0.0133153856649088,0.0111094618366232,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",27,0.0112613372519813,0.0158544305411117,0.0133868941305041,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",28,0.013283472295714,0.0183367419106372,0.0156475736478037,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",29,0.0148071023945458,0.0200952803747457,0.0172878563326468,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",30,0.0159918289918012,0.0213813633190008,0.018525755560726,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",31,0.0169465064420038,0.0223268887347099,0.0194703139804231,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",32,0.0175461391696669,0.0227843181720944,0.0199576317967834,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",33,0.0175279430774251,0.0225160903751132,0.0198204896221319,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",34,0.0168941051118918,0.0216543905044596,0.0191629134686109,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",35,0.016008173835169,0.020639377255966,0.0182879440038402,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",36,0.0151152488234692,0.0197712579923152,0.0174525340152575,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",37,0.014103196843674,0.0189074737850384,0.016544141049233,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",38,0.0129743108395083,0.0177323006206568,0.0154045863231231,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",39,0.0119510451088972,0.0165657565431362,0.0142903194466156,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",40,0.0111205814810883,0.0154305470203759,0.0132964943133078,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",41,0.0104596952413953,0.0144101970488605,0.012407682583484,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",42,0.00998463083693931,0.0136916884162605,0.011782334933096,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",43,0.0095106748329057,0.0130880648816677,0.011204042678426,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",44,0.0089083417494798,0.0124654008929747,0.010557774276473,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",45,0.00827525484957351,0.0118190296407635,0.00987949883822225,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",46,0.00748818823839037,0.0110288637756925,0.00911522284382223,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",47,0.00656170234585501,0.0101714762741481,0.0082556432811136,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",48,0.00551523456465455,0.00925894483301601,0.00724932742050408,0.358382921560975,0.408731710108369,0.383260955339723
"14","inland","M",49,0.00432423605511416,0.00827879260245818,0.00613537831932316,0.358382921560975,0.408731710108369,0.383260955339723
"15","fishing","F",15,0.000800061718125909,0.00266857048358194,0.00163019905475414,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",16,0.00172205018645953,0.00436953646073333,0.00296851699236374,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",17,0.00314129831250929,0.00625852985973114,0.00464706156986809,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",18,0.00506155545393015,0.00841122727761801,0.00668325860028465,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",19,0.00743629963495726,0.0108614209735493,0.00909567102693847,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",20,0.0101377490890921,0.0135966353253545,0.0118173163828759,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",21,0.01301710911955,0.0166275487893967,0.0147581289435049,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",22,0.0158251579178412,0.0195158211921591,0.0175802162790619,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",23,0.0184935415958043,0.0222741429859186,0.020283676528318,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",24,0.0213190048479473,0.0251357210282119,0.0231371172007229,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",25,0.0240586706787441,0.0278572067798485,0.0258822992156394,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",26,0.026330986369196,0.0301038642066128,0.0281666335039212,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",27,0.0280306819227793,0.0317333721587403,0.0298594564639389,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",28,0.0290551399157333,0.0326794475251808,0.0308948583872225,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",29,0.0290931162764515,0.0325723943018498,0.030876387838617,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",30,0.0284774139720144,0.0318215889258947,0.0301653674395446,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",31,0.0270665225243508,0.0302218971572375,0.0286585165961059,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",32,0.0251755304623782,0.0281570477378521,0.0266849580445533,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",33,0.0232601090870345,0.0261048448111563,0.0246833800899281,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",34,0.0210245052916702,0.0237348122902233,0.0223671030095776,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",35,0.0189223146689259,0.0214964645240907,0.0201877991963507,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",36,0.0171901255788095,0.0196772839117222,0.0184183628997926,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",37,0.0154490308942068,0.0178564662258117,0.0166416966319803,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",38,0.0135515932018694,0.0158270644895676,0.0146976463067974,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",39,0.0117031396966903,0.0138607197473063,0.0128020151444435,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",40,0.00972917114005059,0.0117320702928626,0.0107520692012672,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",41,0.00789375491186903,0.00971492799320844,0.00883118552273712,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",42,0.00632430345389681,0.00799229766296403,0.00718288752324832,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",43,0.00498729831305836,0.00650417182051392,0.00576892484130826,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",44,0.00392080870461188,0.00532680847702441,0.00463623097388552,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",45,0.00306014937025019,0.00437957789494898,0.00371510885911286,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",46,0.00239471960381223,0.00368109881197011,0.00302221563910381,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",47,0.00189952677314291,0.00318957360174827,0.00252051645050815,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",48,0.00154826000310287,0.00292354999058592,0.00219259365117703,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","F",49,0.00131302106428247,0.00285932132332665,0.00201218697661727,0.505357076698572,0.543219485020835,0.524467494761451
"15","fishing","M",15,8.72842116756877e-05,0.00102005925974368,0.000358426980682185,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",16,0.000187656911613346,0.00135460414778862,0.000591474677803458,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",17,0.00038313942249553,0.00186984475985155,0.000959876070205928,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",18,0.000760356381180444,0.00258182501154338,0.00153398580155058,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",19,0.00143058511449339,0.00361611478338628,0.00239963374415517,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",20,0.00251353250319042,0.00506010891821078,0.00368575343268846,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",21,0.00415839089719952,0.00698258768540721,0.00549323774269981,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",22,0.00641844527563243,0.00959085453363667,0.00795741623406927,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",23,0.00929113525838672,0.0128828491768208,0.0110154866427443,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",24,0.0126532997214235,0.0166418409980589,0.0145432077951016,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",25,0.0163712631870642,0.0207791771025903,0.0184386717545296,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",26,0.0198579977052168,0.024706555185907,0.0221364056676471,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",27,0.0229037649084375,0.0279983250705736,0.0253247870265012,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",28,0.0252727876020081,0.0303774534662058,0.0277249402152423,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",29,0.0261857681164179,0.0309836281332937,0.0284912626833603,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",30,0.026231777310013,0.0306453174808544,0.0283403158075428,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",31,0.0258799081857529,0.0300936286814254,0.0279048714550519,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",32,0.0248825888138912,0.029008741019627,0.0269193289656736,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",33,0.0233443931924489,0.0274413378744706,0.0254321817944732,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",34,0.0214124270007619,0.0253898360730039,0.0235037170441728,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",35,0.019589925998384,0.023505532507131,0.0216585577003071,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",36,0.0183562101811432,0.0222759397741773,0.0204395406595406,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",37,0.0171424407549492,0.02100674542231,0.0191983225440672,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",38,0.0155205340136432,0.0190679517665934,0.017375552472181,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",39,0.0139127290501107,0.0171347137304366,0.0155452037926977,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",40,0.0122370797683598,0.0151995929349948,0.0136848270278325,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",41,0.0105548933056278,0.0133995403491356,0.0119100406771414,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",42,0.00924072915886575,0.0120253549249427,0.0105265271979772,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",43,0.00800448658065871,0.0107129630013368,0.00923389731430037,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",44,0.00681287880794509,0.00936006410607844,0.00797066399150576,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",45,0.0057078820191182,0.00808324401639237,0.00680845402006245,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",46,0.00469947744266676,0.00694448598419854,0.00575459435237914,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",47,0.00377348850566561,0.00597613161911676,0.00481530699189951,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",48,0.00289637936466657,0.00519723029030175,0.00399373417544339,0.456780514979165,0.494642923301428,0.475532505238549
"15","fishing","M",49,0.00210098003688801,0.00458790508068286,0.00329219157289219,0.456780514979165,0.494642923301428,0.475532505238549
"15","inland","F",15,0.00124265794643331,0.00512067379013146,0.00266879060685377,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",16,0.0020147009165959,0.00561727881782717,0.00354014397974443,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",17,0.00316769053955497,0.00677580315201214,0.00481397537733107,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",18,0.00484784610972137,0.00857270149175922,0.00660243088800451,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",19,0.00708631069386233,0.0109758557900701,0.00897964277527295,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",20,0.00988778976576726,0.0139259002060572,0.0118673883051705,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",21,0.0130124535380709,0.0174876458169807,0.0151035882668099,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",22,0.0159347427639413,0.0211172742098883,0.0183203937027702,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",23,0.0185644056032912,0.0242484988044747,0.0212122132996852,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",24,0.0211720219612907,0.0270841483533417,0.0239618223818007,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",25,0.0236568059449588,0.0292770816823348,0.0263343844370458,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",26,0.0252769833834484,0.0305558756066727,0.0278390548645959,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",27,0.0260507416969223,0.0312054618753902,0.02865869403466,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",28,0.0261346437667067,0.0314931979353323,0.028946426135142,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",29,0.0255289870809416,0.0309881859738041,0.0283876179283659,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",30,0.0247809177359893,0.0302061267738635,0.0275877980023513,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",31,0.0242241769796788,0.0293288760567211,0.0267908549345642,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",32,0.0236828936551179,0.0283949814734762,0.02602238814582,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",33,0.0231270283273506,0.027595912041988,0.0253149305873779,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",34,0.0224745675163863,0.0268085717050483,0.0245399336518777,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",35,0.0217118293534397,0.0260856539985477,0.0237602994012034,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",36,0.0209051129607424,0.0251889607544514,0.0229093290010281,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",37,0.0198874988697834,0.0240992090387953,0.0218760793976942,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",38,0.0186771422245551,0.0227011243668061,0.0205860414615843,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",39,0.0172930298792873,0.0210672747422517,0.0191438737138971,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",40,0.015575197739864,0.0190999375696999,0.0173324684172174,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",41,0.0138053703658799,0.0171346711724253,0.0154846680677774,0.597233002281683,0.638080114189408,0.617372564566399
"15","inland","F",42,0.0123242609953354,0.0155334400253301,0.0139237232796383,0.597233002281683,0.638080114189408,0.617372564566399
