"AGEYRS","SEX","COMM","ROUND","variable","CL","CU","M"
20,"M","fishing","R015","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.142950330274894,0.885759147313681,0.272025227485589
20,"M","fishing","R015","PROP_DIAGNOSED",0.706934410307156,1,0.741416864516786
20,"M","fishing","R015","PROP_SUPPRESSED",0.0891490234171424,0.226455384174694,0.150817799871692
20,"M","fishing","R015","PROP_SUPPRESSION_GIVEN_ART",0.2374312298028,1,0.760338913442233
20,"M","fishing","R015","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.115949075862926,0.297394182794125,0.19741349654847
20,"M","fishing","R016","PROP_ART_COVERAGE",0.0668875417717571,0.240506401073079,0.132039645731886
20,"M","fishing","R016","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.107388416283139,0.331582457994707,0.20091925392475
20,"M","fishing","R016","PROP_DIAGNOSED",0.612417852534213,0.748767057647989,0.653688449967563
20,"M","fishing","R016","PROP_SUPPRESSED",0.0359082136550577,0.206433096618199,0.096984323987383
20,"M","fishing","R016","PROP_SUPPRESSION_GIVEN_ART",0.286308127432467,1,0.810629987014406
20,"M","fishing","R016","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.0552132261044974,0.290374525790217,0.148890747565352
20,"M","fishing","R017","PROP_ART_COVERAGE",0.187652931892952,0.488070637891779,0.333985173184683
20,"M","fishing","R017","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.33641654996801,0.646525850047838,0.504639755899636
20,"M","fishing","R017","PROP_DIAGNOSED",0.538105532408826,0.795110996606065,0.662855491952223
20,"M","fishing","R017","PROP_SUPPRESSED",0.101907631600507,0.432540340127242,0.257875926920135
20,"M","fishing","R017","PROP_SUPPRESSION_GIVEN_ART",0.337753893958967,1,0.8273579053565
20,"M","fishing","R017","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.160052962531191,0.594396021288737,0.39735561933961
20,"M","fishing","R018","PROP_ART_COVERAGE",0.280324394506465,0.595066239778427,0.440889789187443
20,"M","fishing","R018","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.398520141897002,0.717802090160642,0.560197772961621
20,"M","fishing","R018","PROP_DIAGNOSED",0.67076755928125,0.876189247854725,0.788027269967569
20,"M","fishing","R018","PROP_SUPPRESSED",0.181000914062161,0.541982618591228,0.361010368284957
20,"M","fishing","R018","PROP_SUPPRESSION_GIVEN_ART",0.433988252729854,1,0.853063226722625
20,"M","fishing","R018","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.239316459795252,0.664063491745725,0.460951788898954
20,"M","inland","R010","PROP_ART_COVERAGE",0.000958047538925649,0.0658546695462785,0.0115772795783746
20,"M","inland","R010","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0017491043214431,0.113496492598602,0.0209905687700723
20,"M","inland","R010","PROP_DIAGNOSED",0.547348398486791,0.585602483754117,0.550211713757173
20,"M","inland","R010","PROP_SUPPRESSED",0.0952123589107818,0.141644146129549,0.102810133759934
20,"M","inland","R010","PROP_SUPPRESSION_GIVEN_ART",2.15086119191519,99.3817010642048,8.88033670899079
20,"M","inland","R010","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.173833216740821,0.245330744192235,0.186076923537911
20,"M","inland","R011","PROP_ART_COVERAGE",0.000967592250018836,0.0655914227342949,0.0115713478806716
20,"M","inland","R011","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.00166826801539539,0.108388003087311,0.0198366461293807
20,"M","inland","R011","PROP_DIAGNOSED",0.579549938224033,0.615082635910425,0.582209557848246
20,"M","inland","R011","PROP_SUPPRESSED",0.0952191878948003,0.141455800117354,0.1028058897898
20,"M","inland","R011","PROP_SUPPRESSION_GIVEN_ART",2.15662210280711,98.4083892215771,8.88452161018679
20,"M","inland","R011","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.164188090861072,0.233182273584301,0.175970631282354
20,"M","inland","R012","PROP_ART_COVERAGE",0.027397417764737,0.169765301849649,0.0754997774674458
20,"M","inland","R012","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0494750858401728,0.265859449652658,0.1290644823263
20,"M","inland","R012","PROP_DIAGNOSED",0.546233258804198,0.66066432298577,0.582126951592788
20,"M","inland","R012","PROP_SUPPRESSED",0.114129017044143,0.215989408173096,0.148544961377636
20,"M","inland","R012","PROP_SUPPRESSION_GIVEN_ART",1.27228259311366,4.16568517754027,1.96748873151972
20,"M","inland","R012","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.206028847614177,0.343218850575227,0.254183813986689
20,"M","inland","R013","PROP_ART_COVERAGE",0.0180109800980924,0.153093084752236,0.0634019133110506
20,"M","inland","R013","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0325699631681117,0.241256414079449,0.109847468854768
20,"M","inland","R013","PROP_DIAGNOSED",0.549304314172551,0.65466241075238,0.575864587368562
20,"M","inland","R013","PROP_SUPPRESSED",0.107413273404505,0.204060885350375,0.139889265026482
20,"M","inland","R013","PROP_SUPPRESSION_GIVEN_ART",1.33292033618414,5.96376618809676,2.2063887195427
20,"M","inland","R013","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.193909919237752,0.32472539867145,0.241894629421157
20,"M","inland","R014","PROP_ART_COVERAGE",0.0250483698628572,0.136383555691032,0.0649694624425053
20,"M","inland","R014","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0423198337470871,0.21337419395863,0.106948468729261
20,"M","inland","R014","PROP_DIAGNOSED",0.584982562404425,0.658361937501743,0.605706962897206
20,"M","inland","R014","PROP_SUPPRESSED",0.112448336463659,0.192105666821316,0.141010804260348
20,"M","inland","R014","PROP_SUPPRESSION_GIVEN_ART",1.40856913473003,4.48924797536767,2.17041667198353
20,"M","inland","R014","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.190116616237752,0.301349723098386,0.231811507492795
20,"M","inland","R015","PROP_ART_COVERAGE",0.0575721415122922,0.501283369477304,0.195142640447159
20,"M","inland","R015","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0925567707344983,0.640799628418625,0.287452678480669
20,"M","inland","R015","PROP_DIAGNOSED",0.59725132459597,0.901315377836784,0.671533189736401
20,"M","inland","R015","PROP_SUPPRESSED",0.0462478953299002,0.311140398031033,0.147536154997084
20,"M","inland","R015","PROP_SUPPRESSION_GIVEN_ART",0.411012913476082,1,0.772707465413381
20,"M","inland","R015","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.0731116979938241,0.427230747836337,0.21498539367208
20,"M","inland","R016","PROP_ART_COVERAGE",0.264027048471358,0.496565444093133,0.366629040045533
20,"M","inland","R016","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.376299995739392,0.617737432894628,0.486059534204558
20,"M","inland","R016","PROP_DIAGNOSED",0.680598359060359,0.848813114361944,0.751477536404828
20,"M","inland","R016","PROP_SUPPRESSED",0.177907172627366,0.411957089083171,0.282895161536274
20,"M","inland","R016","PROP_SUPPRESSION_GIVEN_ART",0.461085737049017,1,0.787261494058612
20,"M","inland","R016","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.237676118563077,0.529667772226859,0.377264257201345
20,"M","inland","R017","PROP_ART_COVERAGE",0.367575805822374,0.642326150433592,0.492311147306331
20,"M","inland","R017","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.485176420451177,0.769135250069229,0.613271102949338
20,"M","inland","R017","PROP_DIAGNOSED",0.723821205412747,0.899116837433851,0.799817207458045
20,"M","inland","R017","PROP_SUPPRESSED",0.259219162692849,0.551125695680477,0.394708261691788
20,"M","inland","R017","PROP_SUPPRESSION_GIVEN_ART",0.508080701304171,1,0.820857786858608
20,"M","inland","R017","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.324677386499253,0.670427624169229,0.494610815299401
20,"M","inland","R018","PROP_ART_COVERAGE",0.351902636214687,0.585612237732416,0.470365366074164
20,"M","inland","R018","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.468991100578492,0.698720568834256,0.582660593082131
20,"M","inland","R018","PROP_DIAGNOSED",0.721176619202727,0.878945081385035,0.807139242347219
20,"M","inland","R018","PROP_SUPPRESSED",0.178806612436125,0.424396379121087,0.292439858652579
20,"M","inland","R018","PROP_SUPPRESSION_GIVEN_ART",0.368195265029978,0.945726135331259,0.629191796349119
20,"M","inland","R018","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.22182657155897,0.524000782383065,0.364327740816067
21,"F","fishing","R015","PROP_ART_COVERAGE",0.227652006496814,0.416587490234211,0.300754623757362
21,"F","fishing","R015","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.284243794686006,0.49707724583798,0.367957711489714
21,"F","fishing","R015","PROP_DIAGNOSED",0.787247397450836,0.877781238215534,0.812811048642479
21,"F","fishing","R015","PROP_SUPPRESSED",0.203505751916005,0.299554321406873,0.249579308665861
21,"F","fishing","R015","PROP_SUPPRESSION_GIVEN_ART",0.633485030213759,1,0.830081758111878
21,"F","fishing","R015","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.24870126828719,0.365426422883149,0.304785064943026
21,"F","fishing","R016","PROP_ART_COVERAGE",0.332098966113473,0.448949376877649,0.387165126148168
21,"F","fishing","R016","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.45333250695942,0.581672512997369,0.5159042273515
21,"F","fishing","R016","PROP_DIAGNOSED",0.716810470560552,0.790379134841658,0.750223370467235
21,"F","fishing","R016","PROP_SUPPRESSED",0.25831617755389,0.387012367322244,0.321570369748777
21,"F","fishing","R016","PROP_SUPPRESSION_GIVEN_ART",0.643481710645059,1,0.836083038270148
21,"F","fishing","R016","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.34515167331995,0.511109924401919,0.429572366003289
21,"F","fishing","R017","PROP_ART_COVERAGE",0.645867669664579,0.747766485613138,0.696389971717068
21,"F","fishing","R017","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.75632822818868,0.845826647330697,0.800623361283979
21,"F","fishing","R017","PROP_DIAGNOSED",0.836390647211462,0.903569566007528,0.869841747479529
21,"F","fishing","R017","PROP_SUPPRESSED",0.577130564671023,0.696161350715184,0.639237987118137
21,"F","fishing","R017","PROP_SUPPRESSION_GIVEN_ART",0.813431782384435,1,0.921025732790853
21,"F","fishing","R017","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.660718728667875,0.798580628490817,0.735879468512136
21,"F","fishing","R018","PROP_ART_COVERAGE",0.673634703885102,0.791580172010463,0.732426615127061
21,"F","fishing","R018","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.782371912926882,0.877767774871484,0.829590209899045
21,"F","fishing","R018","PROP_DIAGNOSED",0.840192753302203,0.924931991537092,0.882822128451039
21,"F","fishing","R018","PROP_SUPPRESSED",0.590614322852033,0.732887370244346,0.663939835987244
21,"F","fishing","R018","PROP_SUPPRESSION_GIVEN_ART",0.79157342179646,1,0.909817869381615
21,"F","fishing","R018","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.666528291050976,0.824201409712273,0.754007855342495
21,"F","inland","R010","PROP_ART_COVERAGE",0.00739366278419326,0.0451875167602478,0.0205600578003606
21,"F","inland","R010","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.00976386768170565,0.0587364309777493,0.027047824499261
21,"F","inland","R010","PROP_DIAGNOSED",0.755193505520332,0.77356069949093,0.760262222622603
21,"F","inland","R010","PROP_SUPPRESSED",0.192304937809127,0.214666615247718,0.200095164192685
21,"F","inland","R010","PROP_SUPPRESSION_GIVEN_ART",4.75057355106955,26.0094313068696,9.73222771888978
21,"F","inland","R010","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.253940297011463,0.280210392190583,0.262954284649889
21,"F","inland","R011","PROP_ART_COVERAGE",0.00745255050450414,0.0454413297238787,0.0206789057045713
21,"F","inland","R011","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0100594353407007,0.0602781475735711,0.0277358306511253
21,"F","inland","R011","PROP_DIAGNOSED",0.739446714604074,0.758995349303147,0.744841468924406
21,"F","inland","R011","PROP_SUPPRESSED",0.192339780199308,0.214816790025501,0.20016548352291
21,"F","inland","R011","PROP_SUPPRESSION_GIVEN_ART",4.72734504529901,25.8085849393453,9.67969427502778
21,"F","inland","R011","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.259372705550612,0.285748010268482,0.268469622358025
21,"F","inland","R012","PROP_ART_COVERAGE",0.00685283982867309,0.0411211228148149,0.0191549250834525
21,"F","inland","R012","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0100866386318249,0.0602015730528004,0.0281509525445175
21,"F","inland","R012","PROP_DIAGNOSED",0.677490476430797,0.689610647503707,0.679162202953605
21,"F","inland","R012","PROP_SUPPRESSED",0.191984946402842,0.212260631729773,0.199263782333777
21,"F","inland","R012","PROP_SUPPRESSION_GIVEN_ART",5.16183969318304,28.0153858603089,10.4027441844091
21,"F","inland","R012","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.282842998654379,0.310945348173663,0.2929035784295
21,"F","inland","R013","PROP_ART_COVERAGE",0.0110438090893265,0.0636579995182678,0.0286818486094684
21,"F","inland","R013","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0168406963398764,0.092740367081289,0.0431622327071247
21,"F","inland","R013","PROP_DIAGNOSED",0.653832240750894,0.692676143069503,0.662680271135138
21,"F","inland","R013","PROP_SUPPRESSED",0.194464638016753,0.225595137589778,0.20490062453055
21,"F","inland","R013","PROP_SUPPRESSION_GIVEN_ART",3.54386157895235,17.6084756012043,7.14391277369316
21,"F","inland","R013","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.296197777962736,0.330774672129665,0.308479398083691
21,"F","inland","R014","PROP_ART_COVERAGE",0.031575033662735,0.0938383488838987,0.0577517380683954
21,"F","inland","R014","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0492615452790381,0.140852076808679,0.0882192270257749
21,"F","inland","R014","PROP_DIAGNOSED",0.637125184012481,0.678592212836546,0.652492971760421
21,"F","inland","R014","PROP_SUPPRESSED",0.206612449711763,0.243452094912146,0.222100550520312
21,"F","inland","R014","PROP_SUPPRESSION_GIVEN_ART",2.59437750059938,6.54353992287729,3.84578123515072
21,"F","inland","R014","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.320949960521131,0.366016772910498,0.339588733293145
21,"F","inland","R015","PROP_ART_COVERAGE",0.205235159982251,0.507180563659387,0.333166397040747
21,"F","inland","R015","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.281068988130724,0.621039104167239,0.429440683586343
21,"F","inland","R015","PROP_DIAGNOSED",0.700367263864608,0.875646073916745,0.77139544663705
21,"F","inland","R015","PROP_SUPPRESSED",0.18263914058998,0.426705345590473,0.290311524846272
21,"F","inland","R015","PROP_SUPPRESSION_GIVEN_ART",0.731847288574368,1,0.875150468059685
21,"F","inland","R015","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.248788816395448,0.52975574238161,0.374756797283182
21,"F","inland","R016","PROP_ART_COVERAGE",0.47873066717716,0.584521818653349,0.529236269966281
21,"F","inland","R016","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.592909038445199,0.69928976305143,0.64405237252811
21,"F","inland","R016","PROP_DIAGNOSED",0.789631439081732,0.856249254199884,0.820991369545418
21,"F","inland","R016","PROP_SUPPRESSED",0.40461947314246,0.523075325648932,0.463047825069393
21,"F","inland","R016","PROP_SUPPRESSION_GIVEN_ART",0.744133754211558,1,0.877958323743593
21,"F","inland","R016","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.490959200960624,0.635065009102211,0.564993126032348
21,"F","inland","R017","PROP_ART_COVERAGE",0.610273957777599,0.710555290054323,0.661071269881576
21,"F","inland","R017","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.709139489148881,0.804505539831641,0.75717802529444
21,"F","inland","R017","PROP_DIAGNOSED",0.843281669432381,0.901842565468085,0.872690257726799
21,"F","inland","R017","PROP_SUPPRESSED",0.503566443183212,0.637390812995352,0.579696324027461
21,"F","inland","R017","PROP_SUPPRESSION_GIVEN_ART",0.752040052139877,0.984182489921018,0.877542535248159
21,"F","inland","R017","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.57510750804677,0.730149166589074,0.664779979356113
21,"F","inland","R018","PROP_ART_COVERAGE",0.579163080069301,0.701662006699468,0.643064370768033
21,"F","inland","R018","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.701929607576539,0.813395557175416,0.760109452907609
21,"F","inland","R018","PROP_DIAGNOSED",0.799753696906497,0.885052421930785,0.846443010005133
21,"F","inland","R018","PROP_SUPPRESSED",0.502350170291473,0.657734661303491,0.588684524315038
21,"F","inland","R018","PROP_SUPPRESSION_GIVEN_ART",0.774087096702859,1,0.921532783615756
21,"F","inland","R018","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.595318068937844,0.76774569580143,0.698581707062492
21,"M","fishing","R015","PROP_ART_COVERAGE",0.112639998476526,0.5916925384995,0.20351369929693
21,"M","fishing","R015","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.152823382892257,0.733652451322965,0.267973609539885
21,"M","fishing","R015","PROP_DIAGNOSED",0.718153899671839,0.994905830413598,0.748870407540648
21,"M","fishing","R015","PROP_SUPPRESSED",0.099121242231469,0.223219800498908,0.15575480040602
21,"M","fishing","R015","PROP_SUPPRESSION_GIVEN_ART",0.281121707939231,1,0.785697933051446
21,"M","fishing","R015","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.128199033559609,0.291324812976946,0.202643714555466
21,"M","fishing","R016","PROP_ART_COVERAGE",0.0755612807221475,0.225993033699216,0.134815114094238
21,"M","fishing","R016","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.118566544992182,0.316409414735143,0.203392313632339
21,"M","fishing","R016","PROP_DIAGNOSED",0.624950820170791,0.735981079910791,0.661833826442055
21,"M","fishing","R016","PROP_SUPPRESSED",0.0440370442983915,0.196853520352227,0.102958007497172
21,"M","fishing","R016","PROP_SUPPRESSION_GIVEN_ART",0.340912257396073,1,0.823961333226964
21,"M","fishing","R016","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.0676039314312956,0.27901962905768,0.155623777347107
21,"M","fishing","R017","PROP_ART_COVERAGE",0.205945072973237,0.487929221353527,0.342757022931021
21,"M","fishing","R017","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.356836102181356,0.641768934503766,0.511458323074415
21,"M","fishing","R017","PROP_DIAGNOSED",0.554934239085982,0.797414081613166,0.670134133937124
21,"M","fishing","R017","PROP_SUPPRESSED",0.122196969389057,0.434588100042505,0.270426921201628
21,"M","fishing","R017","PROP_SUPPRESSION_GIVEN_ART",0.386374677039301,1,0.837897585130852
21,"M","fishing","R017","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.190573755656042,0.593799394354643,0.411357270988125
21,"M","fishing","R018","PROP_ART_COVERAGE",0.308312852463539,0.586185920075304,0.45112802691186
21,"M","fishing","R018","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.424727851523898,0.702143760462866,0.570529020002173
21,"M","fishing","R018","PROP_DIAGNOSED",0.683987364196957,0.874470226397799,0.791758179149957
21,"M","fishing","R018","PROP_SUPPRESSED",0.204283776969475,0.532786890285816,0.370679308436728
21,"M","fishing","R018","PROP_SUPPRESSION_GIVEN_ART",0.471819942482484,1,0.847597456649916
21,"M","fishing","R018","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.266761558525029,0.649988575090837,0.470479217711763
21,"M","inland","R010","PROP_ART_COVERAGE",0.0011397275326465,0.0555819757042546,0.0116607773683596
21,"M","inland","R010","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.00188111828294967,0.0882380898064307,0.0191075181594156
21,"M","inland","R010","PROP_DIAGNOSED",0.605386614872995,0.634751031860394,0.607817085137082
21,"M","inland","R010","PROP_SUPPRESSED",0.102592515493719,0.142239400934015,0.11025433827946
21,"M","inland","R010","PROP_SUPPRESSION_GIVEN_ART",2.55909228271267,90.0151207023152,9.4551459936636
21,"M","inland","R010","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.169337553371342,0.227430310333499,0.180771947255349
21,"M","inland","R011","PROP_ART_COVERAGE",0.0011443810362598,0.0551889704207306,0.0116620224511559
21,"M","inland","R011","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.00178524876544816,0.0845241412348562,0.0180807204726555
21,"M","inland","R011","PROP_DIAGNOSED",0.640242139062526,0.667012847409539,0.642457930052481
21,"M","inland","R011","PROP_SUPPRESSED",0.102595904349449,0.141953199757969,0.110255244995414
21,"M","inland","R011","PROP_SUPPRESSION_GIVEN_ART",2.57212988443056,89.6520581328168,9.45421313974551
21,"M","inland","R011","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.160125547308393,0.216701238916771,0.171121537633046
21,"M","inland","R012","PROP_ART_COVERAGE",0.0261260925897571,0.1481435451231,0.0704807953217891
21,"M","inland","R012","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0449420062804119,0.227102587589253,0.11598269456457
21,"M","inland","R012","PROP_DIAGNOSED",0.573097222148066,0.669160072051664,0.606527786288979
21,"M","inland","R012","PROP_SUPPRESSED",0.120788522937536,0.209646204697067,0.15308927973972
21,"M","inland","R012","PROP_SUPPRESSION_GIVEN_ART",1.41515586148997,4.6232908471277,2.17207083290432
21,"M","inland","R012","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.208243511408491,0.323143970900782,0.251588900622253
21,"M","inland","R013","PROP_ART_COVERAGE",0.0197463762517538,0.141152471415878,0.0618751850103006
21,"M","inland","R013","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0338407787361658,0.213892184009788,0.102133271648919
21,"M","inland","R013","PROP_DIAGNOSED",0.580021865599674,0.673277235367901,0.605153063586078
21,"M","inland","R013","PROP_SUPPRESSED",0.116142574408791,0.204555042820335,0.146822351800081
21,"M","inland","R013","PROP_SUPPRESSION_GIVEN_ART",1.44917791510304,5.88173225448525,2.37287941661376
21,"M","inland","R013","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.198465963138063,0.311701365795659,0.241964173419767
21,"M","inland","R014","PROP_ART_COVERAGE",0.025016961449639,0.122779204422161,0.0624358789255569
21,"M","inland","R014","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0409499445640064,0.188783322351091,0.0999492423342449
21,"M","inland","R014","PROP_DIAGNOSED",0.604200229142442,0.666520083347208,0.623006828047903
21,"M","inland","R014","PROP_SUPPRESSED",0.119980812074606,0.191174941224094,0.147230670122189
21,"M","inland","R014","PROP_SUPPRESSION_GIVEN_ART",1.55706288157004,4.79597862086088,2.35811001820703
21,"M","inland","R014","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.196510181310828,0.295264998601582,0.235541243715211
21,"M","inland","R015","PROP_ART_COVERAGE",0.061185753496953,0.461272227199714,0.190282785326196
21,"M","inland","R015","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.0988958526392917,0.590798979212706,0.278781057147781
21,"M","inland","R015","PROP_DIAGNOSED",0.605993947319367,0.875717640305783,0.675906031562963
21,"M","inland","R015","PROP_SUPPRESSED",0.0513714486848467,0.306154713566171,0.150453393836077
21,"M","inland","R015","PROP_SUPPRESSION_GIVEN_ART",0.457525835298675,1,0.806409823392725
21,"M","inland","R015","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.0814275930284698,0.416923597055417,0.218253197202188
21,"M","inland","R016","PROP_ART_COVERAGE",0.261662683196386,0.456453422449574,0.35015289122096
21,"M","inland","R016","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.370955344600619,0.578477366667924,0.466930251711855
21,"M","inland","R016","PROP_DIAGNOSED",0.687314372009014,0.826012211309026,0.749125849586096
21,"M","inland","R016","PROP_SUPPRESSED",0.18564963643603,0.393496805425042,0.280186611633496
21,"M","inland","R016","PROP_SUPPRESSION_GIVEN_ART",0.512520495554303,1,0.815780427452599
21,"M","inland","R016","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.248191073916714,0.508142502222864,0.375439155838533
21,"M","inland","R017","PROP_ART_COVERAGE",0.361567364539614,0.600455662740961,0.471002175008728
21,"M","inland","R017","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.474079899462188,0.717237212306811,0.586592433229842
21,"M","inland","R017","PROP_DIAGNOSED",0.732183626527532,0.882990458200063,0.80060844746394
21,"M","inland","R017","PROP_SUPPRESSED",0.260341143755251,0.517549465546364,0.383091297668161
21,"M","inland","R017","PROP_SUPPRESSION_GIVEN_ART",0.535819896906486,1,0.831390911958015
21,"M","inland","R017","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.325149839642506,0.62918250950954,0.479252553927995
21,"M","inland","R018","PROP_ART_COVERAGE",0.365883534166931,0.582292507356137,0.474262484425641
21,"M","inland","R018","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.479160777719333,0.687630395406429,0.583566721414025
21,"M","inland","R018","PROP_DIAGNOSED",0.732568076813507,0.881186609758337,0.813120962737868
21,"M","inland","R018","PROP_SUPPRESSED",0.198522947228157,0.429414909399061,0.307364474697473
21,"M","inland","R018","PROP_SUPPRESSION_GIVEN_ART",0.406602583596531,0.948063847321425,0.654545409994118
21,"M","inland","R018","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.243768801889105,0.52546684696414,0.380928399257718
22,"F","fishing","R015","PROP_ART_COVERAGE",0.241711938032413,0.402549854306304,0.306903153694335
22,"F","fishing","R015","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.297671275928337,0.476700834124063,0.370444082295918
22,"F","fishing","R015","PROP_DIAGNOSED",0.801158291351004,0.882240320925983,0.823676773242454
22,"F","fishing","R015","PROP_SUPPRESSED",0.219393751192267,0.306038354150643,0.261260204918164
22,"F","fishing","R015","PROP_SUPPRESSION_GIVEN_ART",0.677897437820778,1,0.85162681603512
22,"F","fishing","R015","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.263550941348406,0.36984176631519,0.314909335133906
22,"F","fishing","R016","PROP_ART_COVERAGE",0.354312536051792,0.461361717528356,0.405289176253562
22,"F","fishing","R016","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.477382688654215,0.591867993820939,0.533122527987215
22,"F","fishing","R016","PROP_DIAGNOSED",0.727957111202988,0.796521820127676,0.759734587609963
22,"F","fishing","R016","PROP_SUPPRESSED",0.287188691957575,0.405038972901196,0.34440754044261
22,"F","fishing","R016","PROP_SUPPRESSION_GIVEN_ART",0.688745519409202,1,0.855606825017965
22,"F","fishing","R016","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.378365770600393,0.52767170102564,0.454381174791998
22,"F","fishing","R017","PROP_ART_COVERAGE",0.65605262942981,0.749350462526633,0.702736336037857
22,"F","fishing","R017","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.763063767088676,0.843649821793015,0.803168543070408
22,"F","fishing","R017","PROP_DIAGNOSED",0.843990569613683,0.90534619399791,0.874786560967165
22,"F","fishing","R017","PROP_SUPPRESSED",0.58949781720546,0.694723797253226,0.645082533803368
22,"F","fishing","R017","PROP_SUPPRESSION_GIVEN_ART",0.824444595668487,1,0.919938496558938
22,"F","fishing","R017","PROP_SUPPRESSION_GIVEN_DIAGNOSED",0.672433483570361,0.794449647547073,0.738244507859635
22,"F","fishing","R018","PROP_ART_COVERAGE",0.703871592337888,0.806263722714676,0.754503429702867
22,"F","fishing","R018","PROP_ART_COVERAGE_GIVEN_DIAGNOSED",0.803634659639423,0.88527577915559,0.844240433405088
22,"F","fishing","R018","PROP_DIAGNOSED",0.857200040731054,0.930861754820378,0.893374308260698
