"AGEYRS","SEX","COMM","ROUND","PROP_UNSUPPRESSED_EMPIRICAL","PROP_ART_COVERAGE_EMPIRICAL","SUPPRESSION_RATE_EMPIRICAL","PROP_ART_COVERAGE_CL","PROP_ART_COVERAGE_CU","PROP_ART_COVERAGE_M","PROP_DIAGNOSED_CL","PROP_DIAGNOSED_CU","PROP_DIAGNOSED_M","PROP_SUPPRESSED_CL","PROP_SUPPRESSED_CU","PROP_SUPPRESSED_M","PROP_UNSUPPRESSED_CL","PROP_UNSUPPRESSED_CU","PROP_UNSUPPRESSED_M","SUPPRESSION_RATE_CL","SUPPRESSION_RATE_CU","SUPPRESSION_RATE_M"
35,"F","inland","R014",NA,0.3913043,NA,0.315662367112612,0.416882076226706,0.363458084621992,1,1,1,0.504970413614435,0.571060970802309,0.536178225107239,0.428939029197691,0.495029586385565,0.463821774892761,1.36983814966802,1.59971687628774,1.47521336797786
35,"F","inland","R015",0.3846154,0.3958333,0.9777778,0.480289233019116,0.724430344746272,0.591861296495596,1,1,1,0.459850119888293,0.681427184679252,0.562493626350236,0.318572815320748,0.540149880111707,0.437506373649764,0.890009059303186,1,0.951582792400456
35,"F","inland","R016",0.2786885,0.7377049,0.9777778,0.733194164913411,0.797567318007309,0.764112476011282,1,1,1,0.69098772971641,0.762999527574333,0.726722433493112,0.237000472425667,0.309012270283591,0.273277566506888,0.890009059303186,1,0.951582792400456
35,"F","inland","R017",0.1836735,0.877551,0.9302326,0.82839494559294,0.887061836886991,0.860017031178518,1,1,1,0.74900744040045,0.839019200008523,0.805026626571239,0.160980799991477,0.25099255959955,0.194973373428761,0.866117855742573,0.990492728351772,0.935436344280058
35,"F","inland","R018",0.125,0.9107143,0.9607843,0.883067992372619,0.938616866318283,0.915535360361724,1,1,1,0.834892476436207,0.901128211127955,0.87292002789971,0.0988717888720453,0.165107523563793,0.12707997210029,0.906008496437244,1,0.954121475342953
36,"F","inland","R010",NA,0.2352941,NA,0.178784801167196,0.316191934051744,0.237837084286416,1,1,1,0.424386286851155,0.512769446006604,0.462369957915771,0.487230553993396,0.575613713148845,0.537630042084229,1.62170313753315,2.3737268891235,1.94406166492901
36,"F","fishing","R015",0.483871,0.5806452,0.9565217,0.450236068286045,0.589079136727575,0.51219364598647,1,1,1,0.434087843461021,0.534586158438759,0.483874542106242,0.465413841561241,0.565912156538979,0.516125457893758,0.855718312114639,1,0.946226654970953
36,"F","fishing","R016",0.2903226,0.7419355,0.9565217,0.675333883693189,0.758847307910854,0.714989172690068,1,1,1,0.623235870046775,0.724540055319409,0.675410868073287,0.275459944680591,0.376764129953225,0.324589131926713,0.855718312114639,1,0.946226654970953
36,"F","fishing","R017",0.1315789,0.9210526,0.9428571,0.83566519579447,0.898857704208065,0.868216634991143,1,1,1,0.773570722846447,0.850174477576922,0.81443935904855,0.149825522423078,0.226429277153553,0.18556064095145,0.880817089691058,0.994725960451028,0.938004366562245
36,"F","fishing","R018",0.0952381,0.9761905,0.9268293,0.929128707291907,0.968294701224157,0.95067262116521,1,1,1,0.8661859001812,0.922758648752751,0.897378140482638,0.0772413512472488,0.1338140998188,0.102621859517362,0.907842775499039,0.978455798530948,0.943911583165097
