"ROUND","COMM","SEX","AGEYRS","UNSUPPRESSED_SHARE_AGE_BY_SEX_CL","UNSUPPRESSED_SHARE_AGE_BY_SEX_CU","UNSUPPRESSED_SHARE_AGE_BY_SEX_M","UNSUPPRESSED_SHARE_AGE_AND_SEX_CL","UNSUPPRESSED_SHARE_AGE_AND_SEX_CU","UNSUPPRESSED_SHARE_AGE_AND_SEX_M","UNSUPPRESSED_SHARE_SEX_CL","UNSUPPRESSED_SHARE_SEX_CU","UNSUPPRESSED_SHARE_SEX_M"
"10","inland","M",49,0.0030004564009463,0.011706877774525,0.00644695958373363,0.00128630648563256,0.00504854978652658,0.00275963930881817,0.396244610383788,0.46170939478706,0.429337809530597
"11","inland","F",15,0.00754252321106415,0.0260546339278111,0.0164251774349976,0.0044034433214199,0.0155240749339849,0.00966910494066187,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",16,0.0101181292949069,0.0266582966436837,0.0183629881290154,0.00591763833660082,0.0159202989122983,0.0108063663684172,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",17,0.0134117042580579,0.0276562532324264,0.0206203494550007,0.00780744070174124,0.0165567691178757,0.0121298885139696,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",18,0.0173983708596476,0.0291914457212062,0.0232648462933655,0.0100962020681435,0.0174979651953197,0.0137058914108241,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",19,0.0214693715669183,0.0313473849115216,0.0263529070692846,0.0124101644302597,0.0188431836561644,0.015524796661815,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",20,0.0254313340529299,0.0345114635643386,0.0297735103115583,0.0146928087761341,0.0207050618822266,0.0175435143370566,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",21,0.0293074899409863,0.0387758097535024,0.0333372407513787,0.0169517918711856,0.0230816232206164,0.0196484660615871,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",22,0.0336714781239318,0.0439847808474336,0.037684951508638,0.0194693366156892,0.0261578849935879,0.0222326752489616,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",23,0.0382246362317778,0.0491613206316788,0.0423621638366804,0.0221247883390859,0.0291476654083447,0.025017961262417,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",24,0.0422979473161889,0.0530697047398643,0.0465904085371135,0.0245114902185245,0.031505567677452,0.0275087589505793,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",25,0.0461342924832259,0.0568212757182404,0.0506289697409421,0.0267709242908498,0.0337300394005786,0.0298884183833654,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",26,0.0489432399938945,0.0594196611560243,0.0536473519627132,0.0284571446613208,0.0353063901035058,0.0316443097094084,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",27,0.0500438599840598,0.0602331048911643,0.0549728114042683,0.0291759038745408,0.0357845117388637,0.0324279562068965,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",28,0.049991467107183,0.0600175756692586,0.0549966173646269,0.0291379921357111,0.0356200114351612,0.032406826517281,0.557956533075514,0.620302592536543,0.589499064349149
"11","inland","F",29,0.0482204767424937,0.0579435708888758,0.0531835440308197,0.0281549060510554,0.0344219672717348,0.0313384773885592,0.557956533075514,0.620302592536543,0.589499064349149
